             x           rho             u             p
  -0.33525000000000E+02   0.84509998514759E+00   0.27693337755679E+00   0.15801609585511E+01
  -0.33515000000000E+02   0.84492588849743E+00   0.27726671089013E+00   0.15797052430628E+01
  -0.33505000000000E+02   0.84475182054058E+00   0.27760004422346E+00   0.15792496402313E+01
  -0.33495000000000E+02   0.84457778127350E+00   0.27793337755679E+00   0.15787941500333E+01
  -0.33485000000000E+02   0.84440377069263E+00   0.27826671089013E+00   0.15783387724457E+01
  -0.33475000000000E+02   0.84422978879442E+00   0.27860004422346E+00   0.15778835074453E+01
  -0.33465000000000E+02   0.84405583557534E+00   0.27893337755679E+00   0.15774283550089E+01
  -0.33455000000000E+02   0.84388191103183E+00   0.27926671089013E+00   0.15769733151132E+01
  -0.33445000000000E+02   0.84370801516036E+00   0.27960004422346E+00   0.15765183877351E+01
  -0.33435000000000E+02   0.84353414795737E+00   0.27993337755679E+00   0.15760635728514E+01
  -0.33425000000000E+02   0.84336030941932E+00   0.28026671089013E+00   0.15756088704390E+01
  -0.33415000000000E+02   0.84318649954267E+00   0.28060004422346E+00   0.15751542804746E+01
  -0.33405000000000E+02   0.84301271832387E+00   0.28093337755679E+00   0.15746998029350E+01
  -0.33395000000000E+02   0.84283896575937E+00   0.28126671089013E+00   0.15742454377972E+01
  -0.33385000000000E+02   0.84266524184565E+00   0.28160004422346E+00   0.15737911850379E+01
  -0.33375000000000E+02   0.84249154657914E+00   0.28193337755679E+00   0.15733370446339E+01
  -0.33365000000000E+02   0.84231787995631E+00   0.28226671089013E+00   0.15728830165622E+01
  -0.33355000000000E+02   0.84214424197361E+00   0.28260004422346E+00   0.15724291007995E+01
  -0.33345000000000E+02   0.84197063262751E+00   0.28293337755679E+00   0.15719752973227E+01
  -0.33335000000000E+02   0.84179705191446E+00   0.28326671089013E+00   0.15715216061086E+01
  -0.33325000000000E+02   0.84162349983091E+00   0.28360004422346E+00   0.15710680271342E+01
  -0.33315000000000E+02   0.84144997637333E+00   0.28393337755679E+00   0.15706145603762E+01
  -0.33305000000000E+02   0.84127648153818E+00   0.28426671089013E+00   0.15701612058116E+01
  -0.33295000000000E+02   0.84110301532191E+00   0.28460004422346E+00   0.15697079634171E+01
  -0.33285000000000E+02   0.84092957772098E+00   0.28493337755679E+00   0.15692548331698E+01
  -0.33275000000000E+02   0.84075616873186E+00   0.28526671089013E+00   0.15688018150463E+01
  -0.33265000000000E+02   0.84058278835100E+00   0.28560004422346E+00   0.15683489090237E+01
  -0.33255000000000E+02   0.84040943657486E+00   0.28593337755679E+00   0.15678961150788E+01
  -0.33245000000000E+02   0.84023611339991E+00   0.28626671089013E+00   0.15674434331885E+01
  -0.33235000000000E+02   0.84006281882260E+00   0.28660004422346E+00   0.15669908633297E+01
  -0.33225000000000E+02   0.83988955283939E+00   0.28693337755679E+00   0.15665384054792E+01
  -0.33215000000000E+02   0.83971631544675E+00   0.28726671089013E+00   0.15660860596140E+01
  -0.33205000000000E+02   0.83954310664114E+00   0.28760004422346E+00   0.15656338257110E+01
  -0.33195000000000E+02   0.83936992641902E+00   0.28793337755679E+00   0.15651817037471E+01
  -0.33185000000000E+02   0.83919677477684E+00   0.28826671089013E+00   0.15647296936992E+01
  -0.33175000000000E+02   0.83902365171109E+00   0.28860004422346E+00   0.15642777955442E+01
  -0.33165000000000E+02   0.83885055721821E+00   0.28893337755679E+00   0.15638260092590E+01
  -0.33155000000000E+02   0.83867749129467E+00   0.28926671089013E+00   0.15633743348205E+01
  -0.33145000000000E+02   0.83850445393693E+00   0.28960004422346E+00   0.15629227722057E+01
  -0.33135000000000E+02   0.83833144514146E+00   0.28993337755679E+00   0.15624713213915E+01
  -0.33125000000000E+02   0.83815846490472E+00   0.29026671089013E+00   0.15620199823548E+01
  -0.33115000000000E+02   0.83798551322317E+00   0.29060004422346E+00   0.15615687550726E+01
  -0.33105000000000E+02   0.83781259009329E+00   0.29093337755679E+00   0.15611176395218E+01
  -0.33095000000000E+02   0.83763969551153E+00   0.29126671089013E+00   0.15606666356793E+01
  -0.33085000000000E+02   0.83746682947435E+00   0.29160004422346E+00   0.15602157435221E+01
  -0.33075000000000E+02   0.83729399197824E+00   0.29193337755679E+00   0.15597649630272E+01
  -0.33065000000000E+02   0.83712118301964E+00   0.29226671089013E+00   0.15593142941715E+01
  -0.33055000000000E+02   0.83694840259503E+00   0.29260004422346E+00   0.15588637369319E+01
  -0.33045000000000E+02   0.83677565070087E+00   0.29293337755679E+00   0.15584132912854E+01
  -0.33035000000000E+02   0.83660292733363E+00   0.29326671089013E+00   0.15579629572091E+01
  -0.33025000000000E+02   0.83643023248977E+00   0.29360004422346E+00   0.15575127346798E+01
  -0.33015000000000E+02   0.83625756616577E+00   0.29393337755679E+00   0.15570626236745E+01
  -0.33005000000000E+02   0.83608492835809E+00   0.29426671089013E+00   0.15566126241702E+01
  -0.32995000000000E+02   0.83591231906319E+00   0.29460004422346E+00   0.15561627361440E+01
  -0.32985000000000E+02   0.83573973827756E+00   0.29493337755679E+00   0.15557129595726E+01
  -0.32975000000000E+02   0.83556718599764E+00   0.29526671089013E+00   0.15552632944333E+01
  -0.32965000000000E+02   0.83539466221992E+00   0.29560004422346E+00   0.15548137407029E+01
  -0.32955000000000E+02   0.83522216694086E+00   0.29593337755679E+00   0.15543642983585E+01
  -0.32945000000000E+02   0.83504970015693E+00   0.29626671089013E+00   0.15539149673770E+01
  -0.32935000000000E+02   0.83487726186460E+00   0.29660004422346E+00   0.15534657477355E+01
  -0.32925000000000E+02   0.83470485206035E+00   0.29693337755679E+00   0.15530166394110E+01
  -0.32915000000000E+02   0.83453247074063E+00   0.29726671089013E+00   0.15525676423804E+01
  -0.32905000000000E+02   0.83436011790192E+00   0.29760004422346E+00   0.15521187566209E+01
  -0.32895000000000E+02   0.83418779354069E+00   0.29793337755679E+00   0.15516699821093E+01
  -0.32885000000000E+02   0.83401549765342E+00   0.29826671089013E+00   0.15512213188228E+01
  -0.32875000000000E+02   0.83384323023656E+00   0.29860004422346E+00   0.15507727667384E+01
  -0.32865000000000E+02   0.83367099128660E+00   0.29893337755679E+00   0.15503243258331E+01
  -0.32855000000000E+02   0.83349878080001E+00   0.29926671089013E+00   0.15498759960838E+01
  -0.32845000000000E+02   0.83332659877326E+00   0.29960004422346E+00   0.15494277774678E+01
  -0.32835000000000E+02   0.83315444520281E+00   0.29993337755679E+00   0.15489796699620E+01
  -0.32825000000000E+02   0.83298232008515E+00   0.30026671089013E+00   0.15485316735434E+01
  -0.32815000000000E+02   0.83281022341675E+00   0.30060004422346E+00   0.15480837881892E+01
  -0.32805000000000E+02   0.83263815519408E+00   0.30093337755679E+00   0.15476360138763E+01
  -0.32795000000000E+02   0.83246611541360E+00   0.30126671089013E+00   0.15471883505818E+01
  -0.32785000000000E+02   0.83229410407181E+00   0.30160004422346E+00   0.15467407982828E+01
  -0.32775000000000E+02   0.83212212116517E+00   0.30193337755679E+00   0.15462933569564E+01
  -0.32765000000000E+02   0.83195016669015E+00   0.30226671089013E+00   0.15458460265796E+01
  -0.32755000000000E+02   0.83177824064323E+00   0.30260004422346E+00   0.15453988071294E+01
  -0.32745000000000E+02   0.83160634302089E+00   0.30293337755679E+00   0.15449516985831E+01
  -0.32735000000000E+02   0.83143447381959E+00   0.30326671089013E+00   0.15445047009175E+01
  -0.32725000000000E+02   0.83126263303583E+00   0.30360004422346E+00   0.15440578141099E+01
  -0.32715000000000E+02   0.83109082066606E+00   0.30393337755679E+00   0.15436110381374E+01
  -0.32705000000000E+02   0.83091903670677E+00   0.30426671089013E+00   0.15431643729769E+01
  -0.32695000000000E+02   0.83074728115444E+00   0.30460004422346E+00   0.15427178186056E+01
  -0.32685000000000E+02   0.83057555400554E+00   0.30493337755679E+00   0.15422713750007E+01
  -0.32675000000000E+02   0.83040385525654E+00   0.30526671089013E+00   0.15418250421391E+01
  -0.32665000000000E+02   0.83023218490393E+00   0.30560004422346E+00   0.15413788199981E+01
  -0.32655000000000E+02   0.83006054294419E+00   0.30593337755679E+00   0.15409327085547E+01
  -0.32645000000000E+02   0.82988892937378E+00   0.30626671089013E+00   0.15404867077860E+01
  -0.32635000000000E+02   0.82971734418919E+00   0.30660004422346E+00   0.15400408176692E+01
  -0.32625000000000E+02   0.82954578738690E+00   0.30693337755679E+00   0.15395950381814E+01
  -0.32615000000000E+02   0.82937425896339E+00   0.30726671089013E+00   0.15391493692997E+01
  -0.32605000000000E+02   0.82920275891513E+00   0.30760004422346E+00   0.15387038110012E+01
  -0.32595000000000E+02   0.82903128723861E+00   0.30793337755679E+00   0.15382583632630E+01
  -0.32585000000000E+02   0.82885984393030E+00   0.30826671089013E+00   0.15378130260624E+01
  -0.32575000000000E+02   0.82868842898669E+00   0.30860004422346E+00   0.15373677993765E+01
  -0.32565000000000E+02   0.82851704240425E+00   0.30893337755679E+00   0.15369226831823E+01
  -0.32555000000000E+02   0.82834568417946E+00   0.30926671089013E+00   0.15364776774570E+01
  -0.32545000000000E+02   0.82817435430882E+00   0.30960004422346E+00   0.15360327821779E+01
  -0.32535000000000E+02   0.82800305278878E+00   0.30993337755679E+00   0.15355879973220E+01
  -0.32525000000000E+02   0.82783177961585E+00   0.31026671089013E+00   0.15351433228665E+01
  -0.32515000000000E+02   0.82766053478650E+00   0.31060004422346E+00   0.15346987587886E+01
  -0.32505000000000E+02   0.82748931829720E+00   0.31093337755679E+00   0.15342543050654E+01
  -0.32495000000000E+02   0.82731813014446E+00   0.31126671089013E+00   0.15338099616741E+01
  -0.32485000000000E+02   0.82714697032473E+00   0.31160004422346E+00   0.15333657285919E+01
  -0.32475000000000E+02   0.82697583883452E+00   0.31193337755679E+00   0.15329216057960E+01
  -0.32465000000000E+02   0.82680473567030E+00   0.31226671089013E+00   0.15324775932635E+01
  -0.32455000000000E+02   0.82663366082856E+00   0.31260004422346E+00   0.15320336909716E+01
  -0.32445000000000E+02   0.82646261430578E+00   0.31293337755679E+00   0.15315898988976E+01
  -0.32435000000000E+02   0.82629159609844E+00   0.31326671089013E+00   0.15311462170186E+01
  -0.32425000000000E+02   0.82612060620303E+00   0.31360004422346E+00   0.15307026453118E+01
  -0.32415000000000E+02   0.82594964461603E+00   0.31393337755679E+00   0.15302591837544E+01
  -0.32405000000000E+02   0.82577871133393E+00   0.31426671089013E+00   0.15298158323236E+01
  -0.32395000000000E+02   0.82560780635321E+00   0.31460004422346E+00   0.15293725909967E+01
  -0.32385000000000E+02   0.82543692967037E+00   0.31493337755679E+00   0.15289294597508E+01
  -0.32375000000000E+02   0.82526608128187E+00   0.31526671089013E+00   0.15284864385632E+01
  -0.32365000000000E+02   0.82509526118422E+00   0.31560004422346E+00   0.15280435274110E+01
  -0.32355000000000E+02   0.82492446937389E+00   0.31593337755679E+00   0.15276007262715E+01
  -0.32345000000000E+02   0.82475370584737E+00   0.31626671089013E+00   0.15271580351220E+01
  -0.32335000000000E+02   0.82458297060116E+00   0.31660004422346E+00   0.15267154539396E+01
  -0.32325000000000E+02   0.82441226363173E+00   0.31693337755679E+00   0.15262729827017E+01
  -0.32315000000000E+02   0.82424158493557E+00   0.31726671089013E+00   0.15258306213853E+01
  -0.32305000000000E+02   0.82407093450918E+00   0.31760004422346E+00   0.15253883699679E+01
  -0.32295000000000E+02   0.82390031234904E+00   0.31793337755679E+00   0.15249462284265E+01
  -0.32285000000000E+02   0.82372971845164E+00   0.31826671089013E+00   0.15245041967386E+01
  -0.32275000000000E+02   0.82355915281347E+00   0.31860004422346E+00   0.15240622748812E+01
  -0.32265000000000E+02   0.82338861543101E+00   0.31893337755679E+00   0.15236204628318E+01
  -0.32255000000000E+02   0.82321810630076E+00   0.31926671089013E+00   0.15231787605675E+01
  -0.32245000000000E+02   0.82304762541920E+00   0.31960004422346E+00   0.15227371680656E+01
  -0.32235000000000E+02   0.82287717278283E+00   0.31993337755679E+00   0.15222956853034E+01
  -0.32225000000000E+02   0.82270674838814E+00   0.32026671089013E+00   0.15218543122582E+01
  -0.32215000000000E+02   0.82253635223161E+00   0.32060004422346E+00   0.15214130489072E+01
  -0.32205000000000E+02   0.82236598430973E+00   0.32093337755679E+00   0.15209718952277E+01
  -0.32195000000000E+02   0.82219564461901E+00   0.32126671089013E+00   0.15205308511970E+01
  -0.32185000000000E+02   0.82202533315592E+00   0.32160004422346E+00   0.15200899167924E+01
  -0.32175000000000E+02   0.82185504991696E+00   0.32193337755679E+00   0.15196490919912E+01
  -0.32165000000000E+02   0.82168479489863E+00   0.32226671089013E+00   0.15192083767706E+01
  -0.32155000000000E+02   0.82151456809741E+00   0.32260004422346E+00   0.15187677711080E+01
  -0.32145000000000E+02   0.82134436950979E+00   0.32293337755679E+00   0.15183272749807E+01
  -0.32135000000000E+02   0.82117419913228E+00   0.32326671089013E+00   0.15178868883660E+01
  -0.32125000000000E+02   0.82100405696136E+00   0.32360004422346E+00   0.15174466112412E+01
  -0.32115000000000E+02   0.82083394299352E+00   0.32393337755679E+00   0.15170064435835E+01
  -0.32105000000000E+02   0.82066385722526E+00   0.32426671089013E+00   0.15165663853705E+01
  -0.32095000000000E+02   0.82049379965308E+00   0.32460004422346E+00   0.15161264365792E+01
  -0.32085000000000E+02   0.82032377027346E+00   0.32493337755679E+00   0.15156865971871E+01
  -0.32075000000000E+02   0.82015376908291E+00   0.32526671089013E+00   0.15152468671716E+01
  -0.32065000000000E+02   0.81998379607791E+00   0.32560004422346E+00   0.15148072465098E+01
  -0.32055000000000E+02   0.81981385125496E+00   0.32593337755679E+00   0.15143677351793E+01
  -0.32045000000000E+02   0.81964393461057E+00   0.32626671089013E+00   0.15139283331572E+01
  -0.32035000000000E+02   0.81947404614121E+00   0.32660004422346E+00   0.15134890404210E+01
  -0.32025000000000E+02   0.81930418584339E+00   0.32693337755679E+00   0.15130498569480E+01
  -0.32015000000000E+02   0.81913435371361E+00   0.32726671089013E+00   0.15126107827156E+01
  -0.32005000000000E+02   0.81896454974836E+00   0.32760004422346E+00   0.15121718177011E+01
  -0.31995000000000E+02   0.81879477394414E+00   0.32793337755679E+00   0.15117329618819E+01
  -0.31985000000000E+02   0.81862502629744E+00   0.32826671089013E+00   0.15112942152353E+01
  -0.31975000000000E+02   0.81845530680477E+00   0.32860004422346E+00   0.15108555777387E+01
  -0.31965000000000E+02   0.81828561546261E+00   0.32893337755679E+00   0.15104170493694E+01
  -0.31955000000000E+02   0.81811595226748E+00   0.32926671089013E+00   0.15099786301050E+01
  -0.31945000000000E+02   0.81794631721586E+00   0.32960004422346E+00   0.15095403199226E+01
  -0.31935000000000E+02   0.81777671030425E+00   0.32993337755679E+00   0.15091021187998E+01
  -0.31925000000000E+02   0.81760713152916E+00   0.33026671089013E+00   0.15086640267139E+01
  -0.31915000000000E+02   0.81743758088709E+00   0.33060004422346E+00   0.15082260436422E+01
  -0.31905000000000E+02   0.81726805837452E+00   0.33093337755679E+00   0.15077881695622E+01
  -0.31895000000000E+02   0.81709856398797E+00   0.33126671089013E+00   0.15073504044513E+01
  -0.31885000000000E+02   0.81692909772393E+00   0.33160004422346E+00   0.15069127482869E+01
  -0.31875000000000E+02   0.81675965957891E+00   0.33193337755679E+00   0.15064752010463E+01
  -0.31865000000000E+02   0.81659024954939E+00   0.33226671089013E+00   0.15060377627071E+01
  -0.31855000000000E+02   0.81642086763189E+00   0.33260004422346E+00   0.15056004332465E+01
  -0.31845000000000E+02   0.81625151382291E+00   0.33293337755679E+00   0.15051632126421E+01
  -0.31835000000000E+02   0.81608218811894E+00   0.33326671089013E+00   0.15047261008712E+01
  -0.31825000000000E+02   0.81591289051649E+00   0.33360004422346E+00   0.15042890979112E+01
  -0.31815000000000E+02   0.81574362101206E+00   0.33393337755679E+00   0.15038522037396E+01
  -0.31805000000000E+02   0.81557437960215E+00   0.33426671089013E+00   0.15034154183339E+01
  -0.31795000000000E+02   0.81540516628327E+00   0.33460004422346E+00   0.15029787416714E+01
  -0.31785000000000E+02   0.81523598105192E+00   0.33493337755679E+00   0.15025421737296E+01
  -0.31775000000000E+02   0.81506682390460E+00   0.33526671089013E+00   0.15021057144859E+01
  -0.31765000000000E+02   0.81489769483781E+00   0.33560004422346E+00   0.15016693639178E+01
  -0.31755000000000E+02   0.81472859384806E+00   0.33593337755679E+00   0.15012331220027E+01
  -0.31745000000000E+02   0.81455952093186E+00   0.33626671089013E+00   0.15007969887181E+01
  -0.31735000000000E+02   0.81439047608570E+00   0.33660004422346E+00   0.15003609640415E+01
  -0.31725000000000E+02   0.81422145930609E+00   0.33693337755679E+00   0.14999250479502E+01
  -0.31715000000000E+02   0.81405247058954E+00   0.33726671089013E+00   0.14994892404218E+01
  -0.31705000000000E+02   0.81388350993256E+00   0.33760004422346E+00   0.14990535414338E+01
  -0.31695000000000E+02   0.81371457733164E+00   0.33793337755679E+00   0.14986179509635E+01
  -0.31685000000000E+02   0.81354567278329E+00   0.33826671089013E+00   0.14981824689885E+01
  -0.31675000000000E+02   0.81337679628402E+00   0.33860004422346E+00   0.14977470954863E+01
  -0.31665000000000E+02   0.81320794783034E+00   0.33893337755679E+00   0.14973118304343E+01
  -0.31655000000000E+02   0.81303912741875E+00   0.33926671089013E+00   0.14968766738100E+01
  -0.31645000000000E+02   0.81287033504576E+00   0.33960004422346E+00   0.14964416255910E+01
  -0.31635000000000E+02   0.81270157070787E+00   0.33993337755679E+00   0.14960066857546E+01
  -0.31625000000000E+02   0.81253283440160E+00   0.34026671089013E+00   0.14955718542785E+01
  -0.31615000000000E+02   0.81236412612346E+00   0.34060004422346E+00   0.14951371311401E+01
  -0.31605000000000E+02   0.81219544586994E+00   0.34093337755679E+00   0.14947025163169E+01
  -0.31595000000000E+02   0.81202679363756E+00   0.34126671089013E+00   0.14942680097864E+01
  -0.31585000000000E+02   0.81185816942283E+00   0.34160004422346E+00   0.14938336115262E+01
  -0.31575000000000E+02   0.81168957322225E+00   0.34193337755679E+00   0.14933993215137E+01
  -0.31565000000000E+02   0.81152100503234E+00   0.34226671089013E+00   0.14929651397265E+01
  -0.31555000000000E+02   0.81135246484960E+00   0.34260004422346E+00   0.14925310661421E+01
  -0.31545000000000E+02   0.81118395267055E+00   0.34293337755679E+00   0.14920971007380E+01
  -0.31535000000000E+02   0.81101546849170E+00   0.34326671089013E+00   0.14916632434918E+01
  -0.31525000000000E+02   0.81084701230955E+00   0.34360004422346E+00   0.14912294943810E+01
  -0.31515000000000E+02   0.81067858412061E+00   0.34393337755679E+00   0.14907958533831E+01
  -0.31505000000000E+02   0.81051018392141E+00   0.34426671089013E+00   0.14903623204757E+01
  -0.31495000000000E+02   0.81034181170844E+00   0.34460004422346E+00   0.14899288956363E+01
  -0.31485000000000E+02   0.81017346747822E+00   0.34493337755679E+00   0.14894955788425E+01
  -0.31475000000000E+02   0.81000515122727E+00   0.34526671089013E+00   0.14890623700719E+01
  -0.31465000000000E+02   0.80983686295208E+00   0.34560004422346E+00   0.14886292693019E+01
  -0.31455000000000E+02   0.80966860264919E+00   0.34593337755679E+00   0.14881962765101E+01
  -0.31445000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.31435000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.31425000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.31415000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.31405000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.31395000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.31385000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.31375000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.31365000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.31355000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.31345000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.31335000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.31325000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.31315000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.31305000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.31295000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.31285000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.31275000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.31265000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.31255000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.31245000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.31235000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.31225000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.31215000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.31205000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.31195000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.31185000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.31175000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.31165000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.31155000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.31145000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.31135000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.31125000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.31115000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.31105000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.31095000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.31085000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.31075000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.31065000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.31055000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.31045000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.31035000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.31025000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.31015000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.31005000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.30995000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.30985000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.30975000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.30965000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.30955000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.30945000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.30935000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.30925000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.30915000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.30905000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.30895000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.30885000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.30875000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.30865000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.30855000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.30845000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.30835000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.30825000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.30815000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.30805000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.30795000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.30785000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.30775000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.30765000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.30755000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.30745000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.30735000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.30725000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.30715000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.30705000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.30695000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.30685000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.30675000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.30665000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.30655000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.30645000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.30635000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.30625000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.30615000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.30605000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.30595000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.30585000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.30575000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.30565000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.30555000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.30545000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.30535000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.30525000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.30515000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.30505000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
  -0.30495000000000E+02   0.80952658792307E+00   0.34621476002151E+00   0.14878308508034E+01
